,id_left,name_left,is_tbd,geometry,index_right,id_right,name_right,color,feature_id,coordinates,geometry_type
1846,bitra-india,"Bitra, India",False,POINT (72.18593318270166 11.59843321448516),158.0,kochi-lakshadweep-islands-kli-sofc,Kochi-Lakshadweep Islands (KLI-SOFC),#d32c26,kochi-lakshadweep-islands-kli-sofc-0,"[ [ [ 72.722867954616973, 11.124258631805647 ], [ 72.618772791524009, 10.889916637992194 ], [ 72.337522990764015, 10.779422194820338 ], [ 72.195443091414703, 10.862867747435985 ] ], [ [ 73.051202485186664, 8.2746488038829593 ], [ 73.237522353197065, 8.2833262241703931 ], [ 75.65367042863204, 9.6507486246785081 ], [ 76.269550205874907, 9.9383864248931904 ] ], [ [ 73.644112065163966, 10.069817641044942 ], [ 73.800021954715987, 9.8940390276188026 ], [ 73.575022114107938, 8.7839694553791361 ], [ 73.237522353197065, 8.338985426020157 ], [ 73.051202485186664, 8.2746488038829593 ] ], [ [ 72.710642726442501, 11.689816748289662 ], [ 72.393772950915974, 11.496892979680824 ], [ 72.18593318270166, 11.59843321448516 ], [ 72.281273030611871, 11.33148066218366 ], [ 72.287226560107385, 10.939880964178196 ], [ 72.393772950915974, 10.889916637992194 ], [ 72.337522990764015, 10.807049625860893 ], [ 72.195443091414703, 10.862867747435985 ], [ 72.225023070459898, 10.779422194820338 ], [ 72.450022911067933, 10.55831195245637 ], [ 72.640713374724953, 10.564728356964638 ], [ 72.675022751675982, 10.337042550001563 ], [ 73.350022273500088, 10.004846997649413 ], [ 73.644107759150984, 10.069817641044942 ] ], [ [ 76.269550205874907, 9.9383864248931904 ], [ 75.600020680175817, 10.078698006650971 ], [ 73.786591964230041, 10.700352001209836 ], [ 73.674093669703865, 10.810878179169102 ], [ 73.561592123621821, 10.700352001209836 ], [ 72.722867954616973, 11.124258631805647 ], [ 72.830342641645927, 11.142200303720568 ], [ 72.777582679021677, 11.22718249121781 ], [ 72.94284256195003, 11.197384742384841 ], [ 73.125022432891868, 11.33148066218366 ], [ 73.125022432891868, 11.441766261214076 ], [ 73.006446236278435, 11.485221714276152 ], [ 72.900022592284017, 11.662208223864337 ], [ 72.710642726442501, 11.689816748289662 ] ] ]",MultiLineString
1847,chetlat-india,"Chetlat, India",False,POINT (72.71064539702743 11.689816748289662),,,,,,,
1848,kiltan-india,"Kiltan, India",False,POINT (73.00644623627844 11.48521804285916),,,,,,,
1849,amini-india,"Amini, India",False,POINT (72.72286795461697 11.124258631805647),158.0,kochi-lakshadweep-islands-kli-sofc,Kochi-Lakshadweep Islands (KLI-SOFC),#d32c26,kochi-lakshadweep-islands-kli-sofc-0,"[ [ [ 72.722867954616973, 11.124258631805647 ], [ 72.618772791524009, 10.889916637992194 ], [ 72.337522990764015, 10.779422194820338 ], [ 72.195443091414703, 10.862867747435985 ] ], [ [ 73.051202485186664, 8.2746488038829593 ], [ 73.237522353197065, 8.2833262241703931 ], [ 75.65367042863204, 9.6507486246785081 ], [ 76.269550205874907, 9.9383864248931904 ] ], [ [ 73.644112065163966, 10.069817641044942 ], [ 73.800021954715987, 9.8940390276188026 ], [ 73.575022114107938, 8.7839694553791361 ], [ 73.237522353197065, 8.338985426020157 ], [ 73.051202485186664, 8.2746488038829593 ] ], [ [ 72.710642726442501, 11.689816748289662 ], [ 72.393772950915974, 11.496892979680824 ], [ 72.18593318270166, 11.59843321448516 ], [ 72.281273030611871, 11.33148066218366 ], [ 72.287226560107385, 10.939880964178196 ], [ 72.393772950915974, 10.889916637992194 ], [ 72.337522990764015, 10.807049625860893 ], [ 72.195443091414703, 10.862867747435985 ], [ 72.225023070459898, 10.779422194820338 ], [ 72.450022911067933, 10.55831195245637 ], [ 72.640713374724953, 10.564728356964638 ], [ 72.675022751675982, 10.337042550001563 ], [ 73.350022273500088, 10.004846997649413 ], [ 73.644107759150984, 10.069817641044942 ] ], [ [ 76.269550205874907, 9.9383864248931904 ], [ 75.600020680175817, 10.078698006650971 ], [ 73.786591964230041, 10.700352001209836 ], [ 73.674093669703865, 10.810878179169102 ], [ 73.561592123621821, 10.700352001209836 ], [ 72.722867954616973, 11.124258631805647 ], [ 72.830342641645927, 11.142200303720568 ], [ 72.777582679021677, 11.22718249121781 ], [ 72.94284256195003, 11.197384742384841 ], [ 73.125022432891868, 11.33148066218366 ], [ 73.125022432891868, 11.441766261214076 ], [ 73.006446236278435, 11.485221714276152 ], [ 72.900022592284017, 11.662208223864337 ], [ 72.710642726442501, 11.689816748289662 ] ] ]",MultiLineString
1850,almera-spain,"Almería, Spain",False,POINT (-2.463795000000609 36.84186500000091),,,,,,,
1851,melilla-spain,"Melilla, Spain",False,POINT (-2.938097300000332 35.292277500000246),,,,,,,
1852,roquetas-de-mar-spain,"Roquetas de Mar, Spain",False,POINT (-2.612499000000314 36.76384499999967),,,,,,,
1853,yantai-china,"Yantai, China",False,POINT (121.4 37.53),145.0,dalian-yantai-cable,Dalian-Yantai Cable,#31549b,dalian-yantai-cable-0,"[ [ [ 121.58836700725392, 38.939844120799499 ], [ 121.61248808391635, 38.240638159471985 ], [ 121.40000000000001, 37.530000000000001 ] ] ]",MultiLineString
1854,dalian-china,"Dalian, China",False,POINT (121.57652300000039 38.94381),,,,,,,
1855,xiepu-china,"Xiepu, China",False,POINT (121.63985462881675 30.043111146660067),144.0,ningbo-zhoushan-cable,Ningbo-Zhoushan Cable,#1d9cbb,ningbo-zhoushan-cable-0,"[ [ [ 121.63985462881675, 30.043111146660067 ], [ 121.72498800422028, 30.158479119660896 ], [ 121.94569495659735, 30.171897469456031 ] ] ]",MultiLineString
1856,mamu-china,"Mamu, China",False,POINT (121.94569495659735 30.17189746945603),144.0,ningbo-zhoushan-cable,Ningbo-Zhoushan Cable,#1d9cbb,ningbo-zhoushan-cable-0,"[ [ [ 121.63985462881675, 30.043111146660067 ], [ 121.72498800422028, 30.158479119660896 ], [ 121.94569495659735, 30.171897469456031 ] ] ]",MultiLineString
1857,lingao-china,"Lingao, China",False,POINT (109.67762000000093 19.9048),,,,,,,
1858,beihai-china,"Beihai, China",False,POINT (109.10530900000046 21.484500999999632),,,,,,,
1859,tahiti-nui-french-polynesia,"Tahiti Nui, French Polynesia",True,POINT (-149.45615089999998 -17.637813220000343),88.0,halaihai,Halaihai,#939597,halaihai-0,"[ [ [ -148.94982024720599, -17.383402005942457 ], [ -149.21329180000001, -17.804784610000148 ] ], [ [ -71.620435027471984, -33.045541232478108 ], [ -72.899874121105313, -32.423034994424306 ], [ -106.99984996495847, -24.816916539655459 ], [ -143.99982375382979, -18.311468181169055 ], [ -148.94982024720599, -17.383402005942457 ], [ -149.73731968933393, -17.164731295484312 ], [ -150.07481944964991, -16.953454989809906 ], [ -156.59981299929618, -13.480286782092163 ], [ -168.29980653889803, -9.2904243010355199 ], [ -179.99979774265807, -5.2224372784358373 ] ], [ [ 146.24997063108842, 12.834868817846521 ], [ 146.24997063108842, 13.820086409698062 ], [ 145.63747106498886, 15.011508499399486 ] ], [ [ -149.45615089999998, -17.637813220000343 ], [ -149.73731968933393, -17.164731295484312 ] ], [ [ 179.99994672169302, -5.2224377639735353 ], [ 165.59995692278082, -0.18141098081218399 ], [ 152.54996616811255, 8.1905434177954959 ], [ 149.39996839960057, 10.410816505402719 ], [ 147.14996999352056, 12.175887185507976 ], [ 146.24997063108842, 12.834868817846521 ], [ 144.78650500000049, 13.446391000000324 ] ] ]",MultiLineString
1859,tahiti-nui-french-polynesia,"Tahiti Nui, French Polynesia",True,POINT (-149.45615089999998 -17.637813220000343),80.0,honomoana,Honomoana,#939597,honomoana-0,"[ [ [ 152.09996648630059, -37.995035579083044 ], [ 149.39996839960057, -39.341800653968193 ], [ 147.59996967473646, -39.68895338487733 ], [ 146.24997063108842, -40.03436927637599 ], [ 145.23747134537265, -39.254741561561701 ], [ 144.69235173392437, -38.523523523011633 ], [ 144.80485165422849, -38.25898836030261 ], [ 144.96715153925368, -37.817532000000242 ] ], [ [ 174.59995054710086, -31.340410556277746 ], [ 175.28071006484436, -33.348019756446838 ], [ 174.82499288827472, -36.140033391295425 ], [ 174.93749280857884, -36.592978427950378 ], [ 174.77046042690606, -36.884180500950627 ] ], [ [ -149.21329180000001, -17.804784610000148 ], [ -149.28732000871403, -17.168553094226155 ], [ -149.22482005239348, -15.970486611141281 ], [ -148.94982024720599, -13.698987269610743 ], [ -148.04982088417785, -9.5863624932939526 ], [ -138.59982757864174, 17.395022634700517 ], [ -127.79983522945767, 26.964304734562898 ], [ -119.6998409675696, 31.670513047087127 ], [ -117.44984256148977, 32.62301664000789 ], [ -117.16576683559319, 32.706407646083889 ] ], [ [ -179.99979825111021, -29.790604899288688 ], [ -163.79980972733406, -23.493922445897841 ], [ -156.5998148272819, -21.414661827960504 ], [ -150.97481881208188, -17.597998996155503 ], [ -149.84981960963796, -16.953454989809906 ], [ -149.22482005239348, -15.970486611141281 ] ], [ [ -149.84981960963796, -16.953454989809906 ], [ -149.62481976783775, -17.168553094226155 ], [ -149.45615089999998, -17.637813220000343 ] ], [ [ 179.99994678470878, -29.790605028386853 ], [ 174.59995054710086, -31.340410556277746 ], [ 166.94995596702458, -32.802083892991583 ], [ 159.29996138635258, -34.673003615246969 ], [ 152.09996648630059, -37.995035579083044 ] ], [ [ 152.09996648630059, -37.995035579083044 ], [ 152.023790917052, -34.826981990554593 ], [ 151.20704000000026, -33.869695999999635 ] ] ]",MultiLineString
1859,tahiti-nui-french-polynesia,"Tahiti Nui, French Polynesia",True,POINT (-149.45615089999998 -17.637813220000343),87.0,bulikula,Bulikula,#939597,bulikula-0,"[ [ [ -179.99979733681937, -18.220645596860603 ], [ -177.99980191490647, -15.970486611141281 ] ], [ [ -149.45615764153175, -17.637813220000343 ], [ -149.73732643086569, -17.272189292304819 ], [ -150.07482619118159, -17.168553094226155 ], [ -151.8748249160457, -16.953454989809906 ], [ -156.59981974082785, -16.522522203974884 ], [ -169.64981232407783, -16.522522203974884 ], [ -177.99980191490647, -15.970486611141281 ], [ -179.99979825111021, -16.054802311227153 ] ], [ [ 175.99994955532844, -15.657788279357506 ], [ 179.14994732384042, -16.090625820394795 ], [ 179.99994672169302, -16.054802405935337 ] ], [ [ -157.85761400000001, 21.304770000000374 ], [ -157.79732340789781, 20.509644634906898 ], [ -157.04981450969004, 18.251816319028222 ], [ -155.69981546544602, 5.9578186810885327 ], [ -151.19981865328589, -13.698987269610743 ], [ -149.51231984812989, -17.168553094226155 ], [ -149.45615089999998, -17.637813220000343 ] ], [ [ -149.51231984812989, -17.168553094226155 ], [ -149.17482008781394, -17.383402005942457 ], [ -149.21329180000001, -17.804784610000148 ] ], [ [ -150.07481944964991, -17.168553094226155 ], [ -150.07481944965008, -17.812341353405849 ], [ -149.51231984812989, -17.865886840231148 ], [ -149.21329180000001, -17.804784610000148 ] ], [ [ 179.99994672169302, -18.220645596860603 ], [ 178.87496111451929, -18.345879129184478 ], [ 178.43744600000022, -18.123633999999999 ] ], [ [ -157.79732340789781, 20.509644634906898 ], [ -158.73731331305797, 20.585819096040389 ], [ -163.799809726738, 19.104405475930452 ], [ -172.79980335105813, 19.104405475930452 ], [ -179.99979825051412, 17.395022634700517 ] ], [ [ 179.99994675357007, 17.395022634700517 ], [ 151.19996712446451, 13.492128176464083 ], [ 148.49996903716843, 13.492128176464083 ], [ 147.14996999352056, 13.710817738179635 ], [ 146.24997063108842, 14.692360031374392 ], [ 145.63751199999999, 15.011117 ] ], [ [ 147.14996999352056, 13.710817738179635 ], [ 146.92497015172074, 12.615395567393394 ], [ 146.24997063108842, 11.735650161405832 ] ], [ [ 144.78650500000049, 13.446391000000324 ], [ 146.24997063108842, 11.735650161405832 ], [ 149.39996839960057, 9.0803307682329404 ], [ 152.99996584873273, 2.3679125587054068 ], [ 159.07496154574454, -3.0299959680086608 ], [ 167.84995532945672, -8.8460501868191255 ], [ 173.69996478053517, -13.698987269610743 ], [ 175.99994955532844, -15.657788279357506 ], [ 177.07494879378891, -18.026426383713453 ], [ 177.31889862097242, -18.100389418495688 ] ] ]",MultiLineString
1860,tahiti-iti-french-polynesia,"Tahiti Iti, French Polynesia",True,POINT (-149.2132918 -17.804784610000148),88.0,halaihai,Halaihai,#939597,halaihai-0,"[ [ [ -148.94982024720599, -17.383402005942457 ], [ -149.21329180000001, -17.804784610000148 ] ], [ [ -71.620435027471984, -33.045541232478108 ], [ -72.899874121105313, -32.423034994424306 ], [ -106.99984996495847, -24.816916539655459 ], [ -143.99982375382979, -18.311468181169055 ], [ -148.94982024720599, -17.383402005942457 ], [ -149.73731968933393, -17.164731295484312 ], [ -150.07481944964991, -16.953454989809906 ], [ -156.59981299929618, -13.480286782092163 ], [ -168.29980653889803, -9.2904243010355199 ], [ -179.99979774265807, -5.2224372784358373 ] ], [ [ 146.24997063108842, 12.834868817846521 ], [ 146.24997063108842, 13.820086409698062 ], [ 145.63747106498886, 15.011508499399486 ] ], [ [ -149.45615089999998, -17.637813220000343 ], [ -149.73731968933393, -17.164731295484312 ] ], [ [ 179.99994672169302, -5.2224377639735353 ], [ 165.59995692278082, -0.18141098081218399 ], [ 152.54996616811255, 8.1905434177954959 ], [ 149.39996839960057, 10.410816505402719 ], [ 147.14996999352056, 12.175887185507976 ], [ 146.24997063108842, 12.834868817846521 ], [ 144.78650500000049, 13.446391000000324 ] ] ]",MultiLineString
1860,tahiti-iti-french-polynesia,"Tahiti Iti, French Polynesia",True,POINT (-149.2132918 -17.804784610000148),80.0,honomoana,Honomoana,#939597,honomoana-0,"[ [ [ 152.09996648630059, -37.995035579083044 ], [ 149.39996839960057, -39.341800653968193 ], [ 147.59996967473646, -39.68895338487733 ], [ 146.24997063108842, -40.03436927637599 ], [ 145.23747134537265, -39.254741561561701 ], [ 144.69235173392437, -38.523523523011633 ], [ 144.80485165422849, -38.25898836030261 ], [ 144.96715153925368, -37.817532000000242 ] ], [ [ 174.59995054710086, -31.340410556277746 ], [ 175.28071006484436, -33.348019756446838 ], [ 174.82499288827472, -36.140033391295425 ], [ 174.93749280857884, -36.592978427950378 ], [ 174.77046042690606, -36.884180500950627 ] ], [ [ -149.21329180000001, -17.804784610000148 ], [ -149.28732000871403, -17.168553094226155 ], [ -149.22482005239348, -15.970486611141281 ], [ -148.94982024720599, -13.698987269610743 ], [ -148.04982088417785, -9.5863624932939526 ], [ -138.59982757864174, 17.395022634700517 ], [ -127.79983522945767, 26.964304734562898 ], [ -119.6998409675696, 31.670513047087127 ], [ -117.44984256148977, 32.62301664000789 ], [ -117.16576683559319, 32.706407646083889 ] ], [ [ -179.99979825111021, -29.790604899288688 ], [ -163.79980972733406, -23.493922445897841 ], [ -156.5998148272819, -21.414661827960504 ], [ -150.97481881208188, -17.597998996155503 ], [ -149.84981960963796, -16.953454989809906 ], [ -149.22482005239348, -15.970486611141281 ] ], [ [ -149.84981960963796, -16.953454989809906 ], [ -149.62481976783775, -17.168553094226155 ], [ -149.45615089999998, -17.637813220000343 ] ], [ [ 179.99994678470878, -29.790605028386853 ], [ 174.59995054710086, -31.340410556277746 ], [ 166.94995596702458, -32.802083892991583 ], [ 159.29996138635258, -34.673003615246969 ], [ 152.09996648630059, -37.995035579083044 ] ], [ [ 152.09996648630059, -37.995035579083044 ], [ 152.023790917052, -34.826981990554593 ], [ 151.20704000000026, -33.869695999999635 ] ] ]",MultiLineString
1860,tahiti-iti-french-polynesia,"Tahiti Iti, French Polynesia",True,POINT (-149.2132918 -17.804784610000148),87.0,bulikula,Bulikula,#939597,bulikula-0,"[ [ [ -179.99979733681937, -18.220645596860603 ], [ -177.99980191490647, -15.970486611141281 ] ], [ [ -149.45615764153175, -17.637813220000343 ], [ -149.73732643086569, -17.272189292304819 ], [ -150.07482619118159, -17.168553094226155 ], [ -151.8748249160457, -16.953454989809906 ], [ -156.59981974082785, -16.522522203974884 ], [ -169.64981232407783, -16.522522203974884 ], [ -177.99980191490647, -15.970486611141281 ], [ -179.99979825111021, -16.054802311227153 ] ], [ [ 175.99994955532844, -15.657788279357506 ], [ 179.14994732384042, -16.090625820394795 ], [ 179.99994672169302, -16.054802405935337 ] ], [ [ -157.85761400000001, 21.304770000000374 ], [ -157.79732340789781, 20.509644634906898 ], [ -157.04981450969004, 18.251816319028222 ], [ -155.69981546544602, 5.9578186810885327 ], [ -151.19981865328589, -13.698987269610743 ], [ -149.51231984812989, -17.168553094226155 ], [ -149.45615089999998, -17.637813220000343 ] ], [ [ -149.51231984812989, -17.168553094226155 ], [ -149.17482008781394, -17.383402005942457 ], [ -149.21329180000001, -17.804784610000148 ] ], [ [ -150.07481944964991, -17.168553094226155 ], [ -150.07481944965008, -17.812341353405849 ], [ -149.51231984812989, -17.865886840231148 ], [ -149.21329180000001, -17.804784610000148 ] ], [ [ 179.99994672169302, -18.220645596860603 ], [ 178.87496111451929, -18.345879129184478 ], [ 178.43744600000022, -18.123633999999999 ] ], [ [ -157.79732340789781, 20.509644634906898 ], [ -158.73731331305797, 20.585819096040389 ], [ -163.799809726738, 19.104405475930452 ], [ -172.79980335105813, 19.104405475930452 ], [ -179.99979825051412, 17.395022634700517 ] ], [ [ 179.99994675357007, 17.395022634700517 ], [ 151.19996712446451, 13.492128176464083 ], [ 148.49996903716843, 13.492128176464083 ], [ 147.14996999352056, 13.710817738179635 ], [ 146.24997063108842, 14.692360031374392 ], [ 145.63751199999999, 15.011117 ] ], [ [ 147.14996999352056, 13.710817738179635 ], [ 146.92497015172074, 12.615395567393394 ], [ 146.24997063108842, 11.735650161405832 ] ], [ [ 144.78650500000049, 13.446391000000324 ], [ 146.24997063108842, 11.735650161405832 ], [ 149.39996839960057, 9.0803307682329404 ], [ 152.99996584873273, 2.3679125587054068 ], [ 159.07496154574454, -3.0299959680086608 ], [ 167.84995532945672, -8.8460501868191255 ], [ 173.69996478053517, -13.698987269610743 ], [ 175.99994955532844, -15.657788279357506 ], [ 177.07494879378891, -18.026426383713453 ], [ 177.31889862097242, -18.100389418495688 ] ] ]",MultiLineString
1861,honolulu-hi-united-states,"Honolulu, HI, United States",True,POINT (-157.857614 21.304769999999465),81.0,tabua,Tabua,#939597,tabua-0,"[ [ [ 178.42494704980945, -18.559310645747416 ], [ 178.43744782917764, -18.123810943537187 ] ], [ [ 178.08744807652479, -18.77365906052572 ], [ 177.52494847500478, -18.347065591453177 ], [ 177.31889862097242, -18.100389418495688 ] ], [ [ 160.64997402527118, -30.697669744492647 ], [ 155.24996425540846, -28.743810281149894 ], [ 153.89996521176059, -27.95174728521976 ], [ 153.44996552816056, -27.752812695887393 ], [ 153.33746560964468, -27.653208751079127 ], [ 153.02282700000043, -27.468884108165309 ] ], [ [ -157.85761400000001, 21.304769999999465 ], [ -157.837313951222, 21.134806167482292 ], [ -157.80225453681595, 20.893863273745929 ] ], [ [ 179.9999049246783, -17.812341353405849 ], [ 178.87496111451929, -18.240251410711533 ], [ 178.42494704980945, -18.559310645747416 ], [ 178.08744807652479, -18.77365906052572 ], [ 170.99996669323909, -22.665969967794794 ], [ 166.49996988107907, -25.946230718414551 ], [ 160.64997402527118, -30.697669744492647 ], [ 154.8000717646766, -32.612760005735737 ], [ 152.09996648689665, -33.929536992458964 ], [ 151.20704000000026, -33.869695999999635 ] ], [ [ -118.24533600000012, 34.053480999999842 ], [ -120.59984033000157, 32.90681902852468 ], [ -127.79983522945767, 31.286738814391754 ], [ -138.60310458621126, 27.366657115363733 ], [ -147.6030982105313, 25.75672152517522 ], [ -152.99981737755394, 24.12261698700344 ], [ -157.27481434970198, 21.356164482330126 ], [ -157.49981418971396, 21.047336588294048 ], [ -157.80225453681595, 20.893863273745929 ], [ -159.52481275518593, 18.678647022154717 ], [ -165.59980845160203, 10.410816505402719 ], [ -170.99980462619399, 2.3679125587054068 ], [ -175.49980143895019, -6.6166506934753553 ], [ -178.8747990480702, -15.006817032918805 ], [ -179.54979856929816, -17.383402005942457 ], [ -179.99979825051412, -17.812341353405849 ] ] ]",MultiLineString
